year;d_conc_min;d_conc_max;d_conc_asc;d_conc_desc;d_disp_min;d_disp_max;d_disp_asc;d_disp_desc;k_conc_min;k_conc_max;k_conc_asc;k_conc_desc;k_disp_min;k_disp_max;k_disp_asc;k_disp_desc;events;target
21.03.2012;0.707333114;1.424095607;0.826128722;0.965749579;0.835755323;1.26730038;0.970467596;0.926507856;;;;;;;;;93;6
22.03.2012;0.701108214;1.437092568;0.826128722;0.965749579;0.843451569;1.253950339;0.970467596;0.926507856;;;;;;;;;93;6
23.03.2012;0.694767442;1.449852022;0.826128722;0.965749579;0.851584022;1.241340782;0.970467596;0.926507856;;;;;;;;;93;6
24.03.2012;0.671138846;1.490030416;0.826128722;0.981175128;0.828198259;1.308084772;0.970467596;0.901825358;;;;;;;;;93;6
25.03.2012;0.671138846;1.490030416;0.826128722;0.981175128;0.828198259;1.308084772;0.970467596;0.901825358;;;;;;;;;93;6
26.03.2012;0.671138846;1.490030416;0.826128722;0.981175128;0.828198259;1.308084772;0.970467596;0.901825358;;;;;;;;;93;6
27.03.2012;0.671138846;1.490030416;0.826128722;0.981175128;0.828198259;1.294368932;0.981335545;0.901825358;;;;;;;;;93;6
28.03.2012;0.707333114;1.437092568;0.826128722;0.951327434;0.820504313;1.308084772;0.981335545;0.901825358;;;;;;;;;93;6
29.03.2012;0.67684078;1.503751705;0.826128722;0.951327434;0.806062581;1.26730038;0.970467596;0.981213097;;;;;;;;;93;6
30.03.2012;0.67684078;1.503751705;0.826128722;0.951327434;0.813219336;1.253950339;0.970467596;0.981213097;;;;;;;;;93;6
31.03.2012;0.67684078;1.503751705;0.826128722;0.951327434;0.820504313;1.241340782;0.970467596;0.981213097;;;;;;;;;93;6
01.04.2012;0.685276074;1.502066116;0.839664529;0.941371681;0.819490958;1.255162242;0.959803117;0.971014493;;;;;;;;;94;6
02.04.2012;0.685276074;1.502066116;0.839664529;0.941371681;0.82696857;1.242335766;0.959803117;0.971014493;;;;;;;;;94;6
03.04.2012;0.685276074;1.502066116;0.839664529;0.941371681;0.819490958;1.307721859;0.938628159;0.943169969;;;;;;;;;94;6
04.04.2012;0.702957835;1.487721692;0.817483189;0.941371681;0.82696857;1.294296578;0.938628159;0.943169969;;;;;;;;;94;6
05.04.2012;0.702957835;1.487721692;0.817483189;0.941371681;0.811877903;1.335949765;0.938628159;0.930077121;;;;;;;;;94;6
06.04.2012;0.702957835;1.487721692;0.817483189;0.941371681;0.811877903;1.335949765;0.938628159;0.930077121;;;;;;;;;94;6
07.04.2012;0.704956463;1.453798093;0.826709797;0.931415929;0.838088918;1.321821036;0.929001203;0.919794344;;;;;;;;;95;6
08.04.2012;0.711388983;1.427971576;0.83715489;0.931415929;0.838088918;1.321821036;0.929001203;0.919794344;;;;;;;;;95;6
09.04.2012;0.711388983;1.427971576;0.83715489;0.931415929;0.845947756;1.280608365;0.949958983;0.919794344;;;;;;;;;95;6
10.04.2012;0.711388983;1.427971576;0.83715489;0.931415929;0.838088918;1.293891663;0.949958983;0.919794344;;;;;;;;;95;6
11.04.2012;0.692206511;1.406779661;0.859269933;0.98949115;0.830647813;1.307961165;0.949958983;0.919794344;;;;;;;;;95;6
12.04.2012;0.686114733;1.419269977;0.859269933;0.98949115;0.823337679;1.321821036;0.949958983;0.919794344;;;;;;;;;95;6
13.04.2012;0.679909561;1.431984074;0.859269933;0.98949115;0.818181818;1.267118134;0.960333201;0.96027912;;;;;;;;;95;6
14.04.2012;0.67403138;1.445411922;0.859269933;0.98949115;0.825716235;1.254376164;0.960333201;0.96027912;;;;;;;;;95;6
15.04.2012;0.668041891;1.458600879;0.859269933;0.98949115;0.833677686;1.241887906;0.960333201;0.96027912;;;;;;;;;95;6
16.04.2012;0.662366268;1.472032742;0.859269933;0.98949115;0.841501564;1.22919708;0.960333201;0.96027912;;;;;;;;;95;6
17.04.2012;0.700608389;1.456684857;0.8506244;0.950617284;0.848761408;1.280840936;0.97161395;0.910539846;;;;;;;;;96;7
18.04.2012;0.694382736;1.470730028;0.8506244;0.950617284;0.848761408;1.280840936;0.97161395;0.910539846;;;;;;;;;96;7
19.04.2012;0.73255814;1.455578512;0.830805687;0.927513228;0.873533246;1.267750893;0.961476075;0.901285347;;;;;;;;;97;7
20.04.2012;0.713656388;1.46923879;0.841978866;0.940955448;0.873533246;1.267750893;0.961476075;0.901285347;;;;;;;;;97;7
21.04.2012;0.739243807;1.441678035;0.841978866;0.913972888;0.870902332;1.254372624;0.961476075;0.901285347;;;;;;;;;97;7
22.04.2012;0.739243807;1.441678035;0.841978866;0.913972888;0.863027461;1.267383788;0.961476075;0.901285347;;;;;;;;;97;7
23.04.2012;0.764993481;1.427012278;0.833333333;0.904588113;0.83167966;1.254003724;1.001177394;0.892030848;;;;;;;;;98;7
24.04.2012;0.719771501;1.455578512;0.864824864;0.913972888;0.840184266;1.22867784;1.011381476;0.901285347;;;;;;;;;97;7
25.04.2012;0.718314532;1.450100469;0.841978866;0.913972888;0.840184266;1.22867784;1.011381476;0.901285347;;;;;;;;;97;7
26.04.2012;0.725050234;1.436629064;0.841978866;0.913972888;0.816460055;1.241158766;1.011381476;0.927513228;;;;;;;;;97;7
27.04.2012;0.711936863;1.47680764;0.841978866;0.901285347;0.820836098;1.267750893;1.011381476;0.913972888;;;;;;;;;97;7
28.04.2012;0.711936863;1.47680764;0.841978866;0.901285347;0.820836098;1.267750893;1.011381476;0.913972888;;;;;;;;;97;7
29.04.2012;0.687083466;1.491046832;0.864824864;0.913972888;0.859923531;1.227814061;0.990011525;0.913972888;;;;;;;;;97;7
30.04.2012;0.712472231;1.475895317;0.855944746;0.904588113;0.83526603;1.254321936;1.001177394;0.904588113;;;;;;;;;98;7
01.05.2012;0.703715992;1.488278634;0.8246878;0.895203337;0.834710744;1.26730038;0.990973312;0.895203337;;;;;;;;;99;7
02.05.2012;1.283898305;0.947086403;0.835523114;0.801587302;0.842544317;1.253950339;0.990973312;0.895203337;;;;;;;;;99;7
03.05.2012;1.295297599;0.938287989;0.835523114;0.801587302;0.850824851;1.241340782;0.990973312;0.895203337;;;;;;;;;99;7
04.05.2012;1.306901128;0.913261889;0.861611374;0.801587302;1.446793997;0.569977427;1.012835941;0.895203337;;;;;;;;;99;7
05.05.2012;1.319156062;0.904777704;0.861611374;0.801587302;1.407431984;0.526674689;1.012835941;0.9595;;;;;;;;;99;7
06.05.2012;1.331192971;0.896744492;0.861611374;0.801587302;;;;;;;;;;;;;99;7
07.05.2012;1.365326124;0.837757133;0.897987833;0.801587302;;;;;;;;;;;;;99;7
08.05.2012;0.921445951;1.070453824;1.041786744;0.956084656;;;;;;;;;;;;;83;5
09.05.2012;0.944038929;1.018724215;1.067243036;0.97989418;;;;;;;;;;;;;81;5
10.05.2012;0.944038929;1.018724215;1.067243036;0.97989418;;;;;;;;;;;;;81;5
11.05.2012;0.955856795;0.991748651;1.080691643;0.992063492;;;;;;;;;;;;;80;5
12.05.2012;0.946969697;1.009366925;1.066350711;0.992063492;;;;;;;;;;;;;80;5
13.05.2012;1.304755526;0.846479791;1.108056872;0.63671024;;;;;;;;;;;;;77;5
14.05.2012;1.261574856;0.861434109;1.137440758;0.653594771;;;;;;;;;;;;;75;5
05.09.2013;1.550387597;0.608272506;0.729927007;1.013684744;;;;;;;;;;;;;50;3
06.09.2013;1.53698367;0.613496933;0.729927007;1.013684744;;;;;;;;;;;;;50;3
07.09.2013;1.554427166;0.568202908;0.744525547;1.034465281;;;;;;;;;;;;;49;3
08.09.2013;1.554427166;0.558698297;0.744525547;1.064129301;;;;;;;;;;;;;49;3
09.09.2013;1.541220894;0.563496933;0.744525547;1.064129301;;;;;;;;;;;;;49;3
10.09.2013;1.529986962;0.563496933;0.84108299;1.034465281;;;;;;;;;;;;;49;3
11.09.2013;1.342321605;0.688650307;0.84108299;1.1225;;;;;;;;;;;;;49;3
12.09.2013;1.330508475;0.694401485;0.84108299;1.1225;;;;;;;;;;;;;49;3
13.09.2013;1.318475452;0.700468019;0.84108299;1.1225;;;;;;;;;;;;;49;3
14.09.2013;1.641200124;0.518248175;0.84108299;0.851407716;1.424944462;1.32743043;0.397080292;0.503206709;;;;;;;;;49;3
15.09.2013;1.579338076;0.540145985;0.876397881;0.88738269;1.350364964;1.384170582;0.414111922;0.524913666;;;;;;;;;47;3
16.09.2013;1.405283281;0.795056051;0.862688297;0.88738269;1.350364964;1.384170582;0.414111922;0.524913666;;;;;;;;;47;3
17.09.2013;1.435523114;0.74992814;0.881807648;0.906673618;1.220904836;1.54075124;0.326;0.550937658;;;;;;;;;46;3
18.09.2013;1.459276783;0.627300613;0.921784473;0.99513382;1.226277372;1.530120482;0.341;0.560434139;;;;;;;;;44;2
19.09.2013;1.479906229;0.575317043;0.943221321;1.018491484;1.269099591;1.493409936;0.335254563;0.573754317;;;;;;;;;43;2
20.09.2013;1.46615793;0.580343214;0.943221321;1.018491484;1.269099591;1.493409936;0.335254563;0.573754317;;;;;;;;;43;2
21.09.2013;1.563880884;0.503557068;0.943221321;0.969760167;1.257519432;1.479906229;0.452554745;0.465;;;;;;;;;43;2
22.09.2013;1.515070328;0.565281899;0.965816918;0.993222106;1.319426336;1.380627558;0.463260341;0.489460154;;;;;;;;;42;2
23.09.2013;1.54313205;0.556552962;0.943221321;0.969760167;1.299901348;1.414667117;0.452554745;0.4781491;;;;;;;;;43;2
24.09.2013;1.565932259;0.502865762;0.965816918;0.993222106;1.241851369;1.518781006;0.451184834;0.476;;;;;;;;;42;2
25.09.2013;1.609327475;0.498803112;0.965816918;0.965534719;1.252877343;1.504387504;0.451184834;0.476;;;;;;;;;42;2
26.09.2013;1.59477562;0.502865762;0.965816918;0.965534719;1.264100863;1.489746263;0.451184834;0.476;;;;;;;;;42;2
27.09.2013;1.59477562;0.486715328;0.997606224;0.993222106;1.287597161;1.435365037;0.463260341;0.476;;;;;;;;;42;2
28.09.2013;1.579960186;0.490727112;0.997606224;0.993222106;1.241851369;1.475895317;0.463260341;0.482513938;;;;;;;;;42;2
29.09.2013;1.55785124;0.490727112;1.103707995;0.965534719;1.252877343;1.461800819;0.463260341;0.482513938;;;;;;;;;42;2
30.09.2013;1.667462483;0.461721068;1.030127462;0.901165737;1.351905219;1.445608963;0.432603406;0.432603406;;;;;;;;;45;3
01.10.2013;1.689760054;0.455415919;1.007531866;0.881398885;1.392251041;1.414166968;0.423357664;0.423357664;;;;;;;;;46;3
02.10.2013;1.674480911;0.459125189;1.007531866;0.881398885;1.356630265;1.42810219;0.435;0.423357664;;;;;;;;;46;3
03.10.2013;1.694094227;0.452858881;0.986095017;0.862645717;1.394071763;1.397810219;0.4255;0.414111922;;;;;;;;;47;3
04.10.2013;1.789439374;0.421165644;0.909038239;0.806683805;1.022490222;1.598157335;0.76350365;0.381508516;;;;;;;;;51;3
05.10.2013;1.81779661;0.412883436;0.891077636;0.790745501;1.039878337;1.545545881;0.769;0.374209246;;;;;;;;;52;4
06.10.2013;1.574010914;0.463951735;1.187535093;0.877344146;1.039878337;1.545545881;0.769;0.374209246;;;;;;;;;52;4
07.10.2013;1.642223738;0.446757164;1.143739472;0.844906234;1.001351808;1.612525117;0.7405;0.360583942;;;;;;;;;54;4
08.10.2013;1.658057851;0.490727112;1.073001159;0.844906234;1.001351808;1.612525117;0.7405;0.360583942;;;;;;;;;54;4
09.10.2013;1.642223738;0.494658754;1.073001159;0.844906234;1.001351808;1.612525117;0.7405;0.360583942;;;;;;;;;54;4
10.10.2013;1.601024656;0.458088463;1.073001159;0.869134515;1.256136951;1.56471781;0.380976864;0.3705;;;;;;;;;54;4
11.10.2013;1.570925392;0.466749149;1.093279258;0.885297185;1.23011734;1.579705291;0.388174807;0.3775;;;;;;;;;53;4
12.10.2013;1.570925392;0.466749149;1.093279258;0.885297185;1.241039132;1.565029861;0.388174807;0.3775;;;;;;;;;53;4
13.10.2013;1.570925392;0.466749149;1.093279258;0.885297185;1.291395046;1.126009126;0.558460779;0.826277372;;;;;;;;;53;4
14.10.2013;1.439946914;0.516423358;1.093279258;1.051697922;1.314532183;1.084150051;0.573745565;0.826277372;;;;;;;;;53;4
15.10.2013;1.466711727;0.503857567;1.110653325;1.051697922;1.314532183;1.084150051;0.573745565;0.826277372;;;;;;;;;53;4
16.10.2013;1.453449431;0.508078995;1.110653325;1.051697922;1.314532183;1.084150051;0.573745565;0.826277372;;;;;;;;;53;4
17.10.2013;1.439946914;0.512217195;1.110653325;1.051697922;1.279715762;1.136782424;0.573745565;0.804739336;;;;;;;;;53;4
18.10.2013;1.537916371;0.499852811;1.04369469;1.051697922;1.268651937;1.147763864;0.573745565;0.804739336;;;;;;;;;53;4
19.10.2013;1.466597796;0.549554896;1.024336283;1.062043796;1.26012991;1.148905109;0.563101875;0.811192214;;;;;;;;;54;4
20.10.2013;1.480361488;0.54518693;1.024336283;1.062043796;1.26012991;1.148905109;0.563101875;0.811192214;;;;;;;;;54;4
21.10.2013;1.466597796;0.554159186;1.008714597;1.062043796;1.256136951;1.18107725;0.548100641;0.811192214;;;;;;;;;54;4
22.10.2013;1.439337614;0.511349693;1.008714597;1.142416452;1.267601043;1.16988417;0.548100641;0.811192214;;;;;;;;;54;4
23.10.2013;1.439337614;0.511349693;1.008714597;1.142416452;1.27885564;1.136766712;0.563101875;0.811192214;;;;;;;;;54;4
24.10.2013;1.452592087;0.549554896;0.950941244;1.142416452;1.27885564;1.136766712;0.563101875;0.811192214;;;;;;;;;54;4
25.10.2013;1.439337614;0.554159186;0.950941244;1.142416452;1.27885564;1.136766712;0.563101875;0.811192214;;;;;;;;;54;4
26.10.2013;1.453449431;0.512217195;0.968625214;1.164010283;1.326858674;1.045632334;0.573745565;0.860618348;;;;;;;;;53;4
27.10.2013;1.439946914;0.516423358;0.968625214;1.164010283;1.279715762;1.1150504;0.573745565;0.826277372;;;;;;;;;53;4
28.10.2013;1.427162118;0.520858896;0.968625214;1.164010283;1.268651937;1.126009126;0.573745565;0.826277372;;;;;;;;;53;4
29.10.2013;1.414602347;0.525208784;0.968625214;1.164010283;1.25737861;1.136782424;0.573745565;0.826277372;;;;;;;;;53;4
30.10.2013;1.439946914;0.525208784;0.939159292;1.164010283;1.246696035;1.147763864;0.573745565;0.826277372;;;;;;;;;53;4
31.10.2013;1.439946914;0.525208784;0.939159292;1.164010283;1.302860901;1.104683196;0.566;0.826277372;;;;;;;;;53;4
01.11.2013;1.466711727;0.503857567;0.98377752;1.164010283;1.302860901;1.104683196;0.566;0.826277372;;;;;;;;;53;4
02.11.2013;1.488278634;0.498803112;0.965816918;1.142416452;1.267601043;1.147727273;0.5555;0.822397632;;;;;;;;;54;4
03.11.2013;1.474452555;0.502865762;0.965816918;1.142416452;1.27885564;1.136766712;0.5555;0.822397632;;;;;;;;;54;4
04.11.2013;1.509213324;0.540729927;0.922013274;1.142416452;1.302411253;1.076550388;0.587830688;0.822397632;;;;;;;;;54;4
05.11.2013;1.523792487;0.528086684;0.935991016;1.158498436;1.302411253;1.076550388;0.587830688;0.822397632;;;;;;;;;54;4
06.11.2013;1.480361488;0.494658754;0.935991016;1.219969589;1.267601043;1.06387293;0.587830688;0.889529299;;;;;;;;;54;4
07.11.2013;1.502754821;0.489527229;0.918585065;1.198175367;1.291989664;1.054229195;0.577248677;0.873198847;;;;;;;;;55;4
08.11.2013;1.502754821;0.539465875;0.918585065;1.1218509;1.280819725;1.064393939;0.577248677;0.873198847;;;;;;;;;55;4
09.11.2013;1.496243292;0.583941606;0.891067538;1.1218509;1.269438274;1.074383038;0.577248677;0.873198847;;;;;;;;;55;4
10.11.2013;1.496243292;0.583941606;0.891067538;1.1218509;1.269438274;1.106116931;0.5856146;0.807104095;;;;;;;;;55;4
11.11.2013;1.496243292;0.583941606;0.891067538;1.1218509;1.258653241;1.116302865;0.5856146;0.807104095;;;;;;;;;55;4
12.11.2013;1.496243292;0.583941606;0.891067538;1.1218509;1.258653241;1.116302865;0.5856146;0.807104095;;;;;;;;;55;4
13.11.2013;1.539212143;0.532336878;0.90795207;1.158498436;1.271138846;1.084022039;0.596349973;0.822397632;;;;;;;;;54;4
14.11.2013;1.539212143;0.532336878;0.90795207;1.158498436;1.26012991;1.094195342;0.596349973;0.822397632;;;;;;;;;54;4
15.11.2013;1.511384171;0.574877838;0.891067538;1.137643379;1.315356791;1.106116931;0.552965028;0.807104095;;;;;;;;;55;4
16.11.2013;1.48840382;0.557668712;0.891067538;1.105930056;1.315356791;1.106116931;0.552965028;0.807104095;;;;;;;;;55;4
17.11.2013;1.474822575;0.562326013;0.891067538;1.105930056;1.36425648;1.096115204;0.538233843;0.796107056;;;;;;;;;55;4
18.11.2013;1.422425033;0.572057898;0.891067538;1.137643379;1.280819725;1.084942085;0.552965028;0.884671533;;;;;;;;;55;4
19.11.2013;1.453597497;0.59347181;0.891067538;1.137643379;1.280819725;1.084942085;0.552965028;0.884671533;;;;;;;;;55;4
20.11.2013;1.467883468;0.588754784;0.891067538;1.137643379;1.280819725;1.084942085;0.552965028;0.884671533;;;;;;;;;55;4
21.11.2013;1.461800819;0.552428085;0.875272331;1.1605;1.303395747;1.086225403;0.5355;0.869099757;;;;;;;;;56;4
22.11.2013;1.541399121;0.533454988;0.886580573;1.066903193;1.336401142;1.066905188;0.5265;0.853527981;;;;;;;;;57;4
23.11.2013;1.495907231;0.533454988;0.886580573;1.1405;1.345398773;1.024452555;0.541388175;0.853527981;;;;;;;;;57;4
24.11.2013;1.482257519;0.53803681;0.886580573;1.1405;1.345398773;1.024452555;0.541388175;0.853527981;;;;;;;;;57;4
25.11.2013;1.424931129;0.58190184;0.85840708;1.190922546;1.304176258;1.048658318;0.653554502;0.83892944;;;;;;;;;58;4
26.11.2013;1.392067392;0.62413273;0.85840708;1.190922546;1.315859323;1.038625089;0.653554502;0.83892944;;;;;;;;;58;4
27.11.2013;1.411323329;0.629257908;0.85840708;1.135833756;1.328198259;1.028782029;0.653554502;0.83892944;;;;;;;;;58;4
28.11.2013;1.424931129;0.62413273;0.85840708;1.135833756;1.348761408;1.006934307;0.653554502;0.828049952;;;;;;;;;58;4
29.11.2013;1.402502607;0.629862358;0.873340708;1.156107451;1.315189048;1.024452555;0.665402844;0.842459174;;;;;;;;;57;4
30.11.2013;1.416286416;0.62462908;0.873340708;1.156107451;1.326866162;1.056697378;0.59756691;0.842459174;;;;;;;;;57;4
01.12.2013;1.429836995;0.61966441;0.873340708;1.156107451;1.376193724;1.03649635;0.581990521;0.842459174;;;;;;;;;57;4
02.12.2013;1.405724508;0.661819219;0.815173987;1.193316195;1.400750341;0.993048314;0.592417062;0.857829011;;;;;;;;;56;4
03.12.2013;1.419949404;0.661819219;0.815173987;1.176381145;1.365658672;1.00729927;0.600384246;0.881105081;;;;;;;;;56;4
04.12.2013;1.445608963;0.622184203;0.830005705;1.198175367;1.390337157;0.965162575;0.611431316;0.896891959;;;;;;;;;55;4
05.12.2013;1.417434444;0.652902454;0.804756637;1.16625555;1.390337157;0.965162575;0.611431316;0.896891959;;;;;;;;;55;4
06.12.2013;1.431127013;0.684820394;0.804756637;1.1218509;1.390337157;0.965162575;0.611431316;0.896891959;;;;;;;;;55;4
07.12.2013;1.440082645;0.652902454;0.804756637;1.1218509;1.315356791;1.030829199;0.611431316;0.884671533;;;;;;;;;55;4
08.12.2013;1.453597497;0.647477745;0.804756637;1.1218509;1.377410468;1.001721763;0.595694899;0.884671533;;;;;;;;;55;4
09.12.2013;1.42997543;0.654106565;0.819137168;1.142416452;1.402892562;0.95661157;0.606457651;0.901216545;;;;;;;;;54;4
10.12.2013;1.416058394;0.670286576;0.794954375;1.142416452;1.402892562;0.95661157;0.606457651;0.901216545;;;;;;;;;54;4
11.12.2013;1.42997543;0.664871335;0.794954375;1.142416452;1.402892562;0.95661157;0.606457651;0.901216545;;;;;;;;;54;4
12.12.2013;1.416058394;0.670286576;0.819137168;1.111;1.364367046;1.003975425;0.606457651;0.877725118;;;;;;;;;54;4
13.12.2013;1.402892562;0.675790754;0.819137168;1.111;1.327900913;1.013868613;0.606457651;0.901216545;;;;;;;;;54;4
14.12.2013;1.389495225;0.681595092;0.819137168;1.111;1.327900913;1.013868613;0.606457651;0.901216545;;;;;;;;;54;4
15.12.2013;1.443656981;0.670286576;0.794954375;1.111;1.327900913;1.013868613;0.606457651;0.901216545;;;;;;;;;54;4
16.12.2013;1.443656981;0.670286576;0.794954375;1.111;1.327900913;1.060107335;0.533621518;0.901216545;;;;;;;;;54;4
17.12.2013;1.443656981;0.670286576;0.794954375;1.111;1.315891473;1.070834839;0.533621518;0.901216545;;;;;;;;;54;4
18.12.2013;1.470942594;0.625942685;0.809983897;1.132;1.402838797;0.983663538;0.536492891;0.918248175;;;;;;;;;53;4
19.12.2013;1.485152057;0.615727003;0.809983897;1.14749113;1.352998696;0.993330993;0.536492891;0.956411556;;;;;;;;;53;4
20.12.2013;1.485152057;0.615727003;0.809983897;1.14749113;1.365011509;0.983663538;0.536492891;0.956411556;;;;;;;;;53;4
21.12.2013;1.485152057;0.615727003;0.809983897;1.14749113;1.377239549;0.974517906;0.536492891;0.956411556;;;;;;;;;53;4
22.12.2013;1.402838797;0.641818744;0.786757039;1.197883598;1.340762274;1.032846715;0.536492891;0.918248175;;;;;;;;;53;4
23.12.2013;1.415757162;0.636503067;0.786757039;1.197883598;1.340762274;1.032846715;0.536492891;0.918248175;;;;;;;;;53;4
24.12.2013;1.452592087;0.681595092;0.675703858;1.175661376;1.375645995;1.013868613;0.526540284;0.901216545;;;;;;;;;54;4
25.12.2013;1.466597796;0.675790754;0.675703858;1.175661376;1.375645995;0.99391771;0.540632603;0.901216545;;;;;;;;;54;4
26.12.2013;1.466597796;0.693291732;0.656867714;1.158498436;1.376816492;1.020316804;0.533621518;0.901216545;;;;;;;;;54;4
27.12.2013;1.453597497;0.731209403;0.64521034;1.137643379;1.363102999;1.021060021;0.52401537;0.909;;;;;;;;;55;4
28.12.2013;1.417434444;0.761520048;0.6637122;1.137643379;1.375205524;1.011122697;0.52401537;0.909;;;;;;;;;55;4
29.12.2013;1.443656981;0.720227409;0.675703858;1.158498436;1.351692104;1.020316804;0.533621518;0.926;;;;;;;;;54;4
30.12.2013;1.443656981;0.720227409;0.675703858;1.158498436;1.364367046;1.010572988;0.533621518;0.926;;;;;;;;;54;4
31.12.2013;1.443656981;0.720227409;0.675703858;1.158498436;1.402892562;0.96577575;0.548100641;0.926;;;;;;;;;54;4
01.01.2014;1.443656981;0.720227409;0.675703858;1.158498436;1.389495225;0.921698739;0.630656934;0.926;;;;;;;;;54;4
02.01.2014;1.376816492;0.693291732;0.675703858;1.254953076;1.389495225;0.921698739;0.630656934;0.926;;;;;;;;;54;4
03.01.2014;1.42997543;0.681595092;0.656867714;1.254953076;1.389495225;0.921698739;0.630656934;0.926;;;;;;;;;54;4
04.01.2014;1.42997543;0.681595092;0.656867714;1.254953076;1.42632284;0.892906336;0.614218009;0.926;;;;;;;;;54;4
05.01.2014;1.42997543;0.681595092;0.656867714;1.254953076;1.388200782;0.901286062;0.614218009;0.95218509;;;;;;;;;54;4
06.01.2014;1.351808043;0.737597504;0.64521034;1.268921095;1.375205524;0.939049587;0.603317536;0.93470437;;;;;;;;;55;4
07.01.2014;1.431127013;0.690218978;0.6637122;1.268921095;1.375205524;0.947862357;0.595694899;0.93470437;;;;;;;;;55;4
08.01.2014;1.431127013;0.690218978;0.6637122;1.268921095;1.387524884;0.939049587;0.595694899;0.93470437;;;;;;;;;55;4
09.01.2014;1.431127013;0.690218978;0.6637122;1.268921095;1.327197715;0.995255474;0.588262477;0.93470437;;;;;;;;;55;4
10.01.2014;1.413315309;0.680811232;0.6637122;1.232533889;1.387524884;0.939049587;0.595694899;0.93470437;;;;;;;;;55;4
11.01.2014;1.400535834;0.686595343;0.6637122;1.232533889;1.387524884;0.939049587;0.595694899;0.93470437;;;;;;;;;55;4
12.01.2014;1.350775194;0.711212516;0.6637122;1.232533889;1.387524884;0.939049587;0.595694899;0.93470437;;;;;;;;;55;4
13.01.2014;1.363102999;0.704780362;0.6637122;1.232533889;1.350775194;0.98554391;0.595694899;0.909;;;;;;;;;55;4
14.01.2014;1.363102999;0.704780362;0.6637122;1.232533889;1.339097022;0.995255474;0.595694899;0.909;;;;;;;;;55;4
15.01.2014;1.467883468;0.669325153;0.6637122;1.198175367;1.293535416;1.015642458;0.595694899;0.93470437;;;;;;;;;55;4
16.01.2014;1.453597497;0.67491494;0.6637122;1.198175367;1.293535416;1.015642458;0.595694899;0.93470437;;;;;;;;;55;4
17.01.2014;1.440082645;0.680811232;0.6637122;1.198175367;1.293535416;1.015642458;0.595694899;0.93470437;;;;;;;;;55;4
18.01.2014;1.42633015;0.686595343;0.6637122;1.198175367;1.293535416;1.015642458;0.595694899;0.93470437;;;;;;;;;55;4
19.01.2014;1.413315309;0.692478578;0.6637122;1.198175367;1.375205524;0.957177957;0.588262477;0.93470437;;;;;;;;;55;4
20.01.2014;1.400535834;0.69868716;0.6637122;1.198175367;1.387524884;0.947862357;0.588262477;0.93470437;;;;;;;;;55;4
21.01.2014;1.494910495;0.614479638;0.675703858;1.254953076;1.364367046;0.95661157;0.598890943;0.95218509;;;;;;;;;54;4
22.01.2014;1.509213324;0.60951526;0.675703858;1.254953076;1.376816492;0.947476126;0.598890943;0.95218509;;;;;;;;;54;4
23.01.2014;1.46940966;0.688724036;0.651720542;1.210114703;1.340040928;1.026022305;0.577634011;0.918251928;;;;;;;;;56;4
24.01.2014;1.484279003;0.683249926;0.651720542;1.210114703;1.303583278;1.026022305;0.592417062;0.931178311;;;;;;;;;56;4
25.01.2014;1.46940966;0.71196319;0.633552965;1.176381145;1.372398335;0.987831858;0.592417062;0.869099757;;;;;;;;;56;4
26.01.2014;1.443649374;0.753374233;0.622402433;1.156107451;1.384741861;1.004293381;0.581990521;0.853527981;;;;;;;;;57;4
27.01.2014;1.394633274;0.83190184;0.601115053;1.116573746;1.349701393;1.081148122;0.562085308;0.824817518;;;;;;;;;59;4
28.01.2014;1.342286501;0.846177847;0.601115053;1.148592284;1.362357669;1.070902071;0.562085308;0.824817518;;;;;;;;;59;4
29.01.2014;1.475887475;0.618447246;0.601115053;1.254070054;1.37478878;1.060479666;0.562085308;0.824817518;;;;;;;;;59;4
30.01.2014;1.475887475;0.618447246;0.601115053;1.254070054;1.38744884;1.031091585;0.577128954;0.824817518;;;;;;;;;59;4
31.01.2014;1.475887475;0.618447246;0.601115053;1.254070054;1.337717856;0.909481216;0.577128954;1.044075829;;;;;;;;;59;4
01.02.2014;1.381029987;0.711563307;0.61835245;1.237226277;1.436440678;0.840892984;0.577128954;0.989781022;;;;;;;;;59;4
02.02.2014;1.348761408;0.723837209;0.629301356;1.258602711;1.417296942;0.847314847;0.587347932;1.006812652;;;;;;;;;58;4
03.02.2014;1.315189048;0.736757106;0.640250261;1.280500521;1.397146649;0.853667014;0.59756691;1.0243309;;;;;;;;;57;4
04.02.2014;1.363636364;0.705536653;0.64973545;1.280500521;1.410247823;0.845730028;0.59756691;1.0243309;;;;;;;;;57;4
05.02.2014;1.416286416;0.693734793;0.631362468;1.280500521;1.43622101;0.814863968;0.614;1.0243309;;;;;;;;;57;4
06.02.2014;1.416286416;0.693734793;0.631362468;1.280500521;1.43622101;0.814863968;0.614;1.0243309;;;;;;;;;57;4
07.02.2014;1.416286416;0.693734793;0.631362468;1.280500521;1.43622101;0.814863968;0.614;1.0243309;;;;;;;;;57;4
08.02.2014;1.416286416;0.693734793;0.631362468;1.280500521;1.450068871;0.835290384;0.541388175;1.0525;;;;;;;;;57;4
09.02.2014;1.416286416;0.693734793;0.631362468;1.280500521;1.450068871;0.835290384;0.541388175;1.0525;;;;;;;;;57;4
