Date;Class;lat;long
23.06.2012;6.732;42.502;45.772
23.06.2012;8.356;42.511;45.013
23.06.2012;7.438;41.462;46.564
23.06.2012;8.022;41.475;46.700
23.06.2012;7.683;42.074;45.726
23.06.2012;7.993;43.364;45.699
23.06.2012;7.269;42.173;45.886
24.06.2012;6.652;42.228;47.875
24.06.2012;6.691;42.897;46.828
24.06.2012;8.208;42.222;48.664
25.06.2012;10.664;41.113;47.134
26.06.2012;7.946;41.314;46.299
26.06.2012;8.665;41.279;47.183
27.06.2012;9.111;41.162;48.775
28.06.2012;4.914;43.299;46.595
29.06.2012;6.468;43.509;45.208
29.06.2012;6.601;41.407;46.662
29.06.2012;6.482;41.532;46.692
30.06.2012;6.626;41.910;45.970
30.06.2012;8.185;42.963;46.447
30.06.2012;6.371;41.933;47.372
30.06.2012;6.461;43.776;45.205
01.07.2012;7.888;41.867;46.388
01.07.2012;7.179;41.707;47.274
01.07.2012;5.571;42.858;46.390
02.07.2012;8.855;41.575;46.701
05.07.2012;10.790;43.639;45.541
05.07.2012;8.024;43.486;45.701
05.07.2012;6.842;43.023;47.116
06.07.2012;7.661;41.465;46.629
06.07.2012;7.888;42.495;46.326
07.07.2012;8.957;41.495;46.509
08.07.2012;6.412;41.983;47.360
09.07.2012;4.918;42.591;47.082
10.07.2012;6.672;41.957;47.274
10.07.2012;8.124;42.243;45.585
11.07.2012;5.081;42.901;46.751
12.07.2012;6.858;42.010;47.411
15.07.2012;7.819;42.132;48.397
15.07.2012;5.005;42.862;45.249
15.07.2012;5.955;42.855;47.061
16.07.2012;6.123;42.882;48.134
17.07.2012;6.361;43.181;47.147
19.07.2012;9.579;43.006;45.854
20.07.2012;6.804;41.559;46.847
20.07.2012;5.518;42.969;47.069
20.07.2012;7.337;41.820;46.274
21.07.2012;4.431;42.930;47.160
21.07.2012;8.430;42.226;46.350
22.07.2012;6.154;42.507;47.991
23.07.2012;6.976;41.408;46.578
23.07.2012;7.545;43.192;46.202
23.07.2012;6.303;43.128;46.189
24.07.2012;7.258;42.866;48.217
24.07.2012;7.320;42.745;46.220
25.07.2012;7.720;41.063;48.205
25.07.2012;5.369;42.935;46.833
25.07.2012;7.969;42.727;48.515
26.07.2012;6.197;42.074;46.312
26.07.2012;7.327;43.000;45.759
27.07.2012;6.480;41.697;47.882
27.07.2012;6.583;42.885;47.043
29.07.2012;7.830;41.434;46.656
29.07.2012;5.218;42.943;46.629
29.07.2012;6.719;42.572;45.660
30.07.2012;7.612;41.676;45.114
31.07.2012;9.389;42.920;46.270
02.08.2012;6.029;42.870;46.166
02.08.2012;7.122;42.135;45.821
03.08.2012;6.120;42.677;47.131
04.08.2012;7.143;41.551;46.917
06.08.2012;6.024;42.991;47.104
07.08.2012;7.482;42.291;45.905
07.08.2012;6.901;42.772;46.382
07.08.2012;7.276;42.189;45.971
09.08.2012;5.625;42.852;47.073
12.08.2012;5.990;42.069;47.598
12.08.2012;7.200;43.026;46.928
12.08.2012;7.222;42.159;46.158
12.08.2012;6.372;43.269;48.858
13.08.2012;6.628;42.829;47.990
13.08.2012;7.181;41.991;47.863
13.08.2012;6.920;42.929;48.563
13.08.2012;5.221;42.678;46.974
14.08.2012;5.888;43.013;46.543
15.08.2012;5.350;43.027;46.532
15.08.2012;7.338;42.270;45.373
22.08.2012;6.776;42.273;48.922
23.08.2012;7.749;42.026;46.086
23.08.2012;6.545;41.996;48.841
24.08.2012;7.065;42.566;45.870
25.08.2012;7.195;42.879;48.333
26.08.2012;7.056;42.484;47.645
26.08.2012;8.733;41.055;47.100
26.08.2012;6.513;42.855;45.754
27.08.2012;8.629;42.024;46.108
27.08.2012;7.571;42.075;47.953
28.08.2012;7.112;42.732;48.512
28.08.2012;7.958;42.066;46.103
28.08.2012;7.245;42.718;48.472
30.08.2012;7.973;41.774;46.908
30.08.2012;7.286;42.599;48.090
01.09.2012;8.612;42.042;46.027
01.09.2012;7.721;42.065;46.049
03.09.2012;6.522;42.386;45.679
04.09.2012;7.440;41.823;46.370
04.09.2012;6.339;41.838;46.385
04.09.2012;7.539;41.816;46.220
04.09.2012;6.450;42.945;47.021
06.09.2012;7.077;42.973;45.501
07.09.2012;9.711;42.938;46.566
07.09.2012;7.957;41.760;46.354
08.09.2012;7.123;41.396;45.752
10.09.2012;5.876;43.081;47.929
10.09.2012;6.526;41.875;47.638
10.09.2012;6.967;42.250;45.990
10.09.2012;7.372;42.593;46.313
13.09.2012;7.974;41.570;46.722
13.09.2012;6.355;41.960;47.522
15.09.2012;7.240;42.250;46.796
16.09.2012;6.437;42.602;46.140
16.09.2012;4.297;42.980;46.456
16.09.2012;6.608;41.919;45.892
18.09.2012;5.683;42.903;46.849
19.09.2012;8.031;41.674;46.329
19.09.2012;6.080;42.875;47.044
19.09.2012;8.310;42.420;45.377
20.09.2012;6.122;41.942;47.961
20.09.2012;5.748;42.905;47.069
22.09.2012;9.329;42.046;46.053
22.09.2012;9.849;42.913;47.481
22.09.2012;5.778;42.757;46.982
22.09.2012;6.384;41.456;46.622
24.09.2012;7.271;41.773;46.355
24.09.2012;7.719;42.126;45.999
26.09.2012;7.803;41.991;45.884
27.09.2012;5.899;42.191;46.316
28.09.2012;7.281;41.598;47.732
01.10.2012;7.007;42.928;46.614
02.10.2012;7.128;41.478;48.483
02.10.2012;7.693;42.941;48.221
02.10.2012;7.716;42.988;45.853
03.10.2012;6.955;41.938;47.607
04.10.2012;7.229;42.789;48.376
06.10.2012;6.649;41.883;46.456
06.10.2012;6.284;41.951;47.403
06.10.2012;6.841;42.852;48.609
07.10.2012;10.731;41.359;48.928
09.10.2012;7.186;41.503;46.754
11.10.2012;6.969;42.149;48.065
11.10.2012;7.411;43.145;46.203
11.10.2012;9.279;43.388;45.585
13.10.2012;12.278;41.757;46.266
14.10.2012;11.055;41.755;46.235
14.10.2012;13.448;41.772;46.173
14.10.2012;9.752;41.713;46.252
14.10.2012;9.760;41.776;46.263
14.10.2012;9.150;41.619;46.199
14.10.2012;9.178;41.701;46.211
14.10.2012;9.303;41.654;46.179
14.10.2012;8.102;41.692;46.209
14.10.2012;8.013;42.372;47.928
14.10.2012;8.750;41.728;46.257
14.10.2012;10.670;41.639;46.214
14.10.2012;8.280;41.689;46.198
14.10.2012;9.225;41.741;46.289
15.10.2012;8.829;41.749;46.296
15.10.2012;7.973;41.706;46.268
15.10.2012;7.616;41.734;46.246
15.10.2012;7.779;41.649;46.218
15.10.2012;8.272;41.668;46.262
16.10.2012;7.147;41.449;46.061
16.10.2012;6.697;42.626;48.530
16.10.2012;6.520;41.754;46.286
17.10.2012;7.946;41.636;46.229
17.10.2012;8.157;42.422;46.063
17.10.2012;7.037;42.870;48.232
18.10.2012;7.738;41.438;48.502
18.10.2012;10.520;43.292;45.296
18.10.2012;9.938;41.825;46.443
18.10.2012;6.678;42.299;45.934
19.10.2012;5.828;42.554;46.538
19.10.2012;6.437;43.342;45.589
21.10.2012;7.288;41.126;45.243
23.10.2012;8.594;41.612;46.263
23.10.2012;10.987;41.989;47.616
24.10.2012;7.504;42.328;45.793
24.10.2012;7.145;43.033;47.060
25.10.2012;7.530;41.901;45.844
25.10.2012;6.208;41.517;48.132
26.10.2012;6.923;42.244;48.045
28.10.2012;5.712;41.905;47.505
28.10.2012;8.053;42.065;45.945
29.10.2012;6.827;41.675;46.811
31.10.2012;5.991;43.019;47.111
31.10.2012;6.836;41.696;46.483
31.10.2012;5.979;43.059;47.165
01.11.2012;10.192;42.221;48.444
02.11.2012;5.450;42.808;46.154
02.11.2012;7.056;43.004;45.292
02.11.2012;6.618;41.888;47.981
03.11.2012;6.315;42.408;46.156
06.11.2012;6.797;43.356;45.622
06.11.2012;8.782;41.456;46.616
08.11.2012;7.425;41.559;46.720
08.11.2012;7.869;41.989;48.069
09.11.2012;9.442;41.645;46.310
09.11.2012;7.038;41.631;46.188
09.11.2012;6.517;41.804;46.293
10.11.2012;6.634;42.550;48.488
10.11.2012;7.875;41.469;46.651
10.11.2012;6.728;42.311;46.204
10.11.2012;7.780;41.755;48.007
11.11.2012;7.226;42.923;45.577
11.11.2012;7.372;43.074;47.190
13.11.2012;8.176;42.482;48.298
13.11.2012;10.083;41.928;48.573
14.11.2012;7.895;43.596;45.301
15.11.2012;6.928;41.778;47.793
16.11.2012;9.583;41.611;46.403
17.11.2012;7.679;41.898;46.427
17.11.2012;6.624;43.387;45.632
17.11.2012;6.948;42.618;46.331
17.11.2012;7.202;43.887;45.825
17.11.2012;6.021;43.464;46.323
18.11.2012;6.348;42.875;45.784
18.11.2012;8.950;43.841;45.100
19.11.2012;5.780;42.954;46.811
19.11.2012;6.920;42.256;47.860
20.11.2012;5.891;42.530;45.988
20.11.2012;7.318;42.681;47.940
21.11.2012;7.171;42.689;48.342
21.11.2012;8.901;43.269;45.587
21.11.2012;7.557;41.956;47.234
22.11.2012;7.576;43.235;45.415
22.11.2012;7.847;43.245;45.390
23.11.2012;7.339;42.010;47.649
26.11.2012;5.739;42.725;46.387
27.11.2012;8.272;41.000;47.397
28.11.2012;6.482;42.258;47.975
28.11.2012;7.904;41.381;47.172
29.11.2012;8.772;43.533;45.837
29.11.2012;7.748;41.509;48.878
30.11.2012;7.817;42.726;48.362
30.11.2012;9.513;42.945;46.060
30.11.2012;7.489;42.690;48.303
30.11.2012;6.903;42.925;46.214
01.12.2012;5.562;42.745;46.525
01.12.2012;6.186;42.899;46.300
02.12.2012;5.723;42.723;46.491
02.12.2012;6.792;41.320;48.561
04.12.2012;7.803;43.690;45.589
05.12.2012;10.311;41.728;46.239
05.12.2012;10.237;41.664;46.193
05.12.2012;9.370;41.695;46.221
05.12.2012;8.744;41.714;46.129
05.12.2012;9.479;41.779;46.320
06.12.2012;5.644;42.995;47.030
08.12.2012;5.984;42.865;46.245
08.12.2012;6.573;42.831;45.907
08.12.2012;7.064;42.259;47.787
08.12.2012;8.346;42.601;48.600
08.12.2012;7.678;42.546;47.903
09.12.2012;6.162;41.992;46.065
10.12.2012;7.886;42.144;45.934
12.12.2012;7.059;41.938;47.214
13.12.2012;9.076;43.532;45.097
13.12.2012;8.265;42.520;48.255
15.12.2012;6.914;41.810;47.715
15.12.2012;6.998;41.652;47.826
16.12.2012;6.617;42.083;45.826
16.12.2012;7.450;42.127;45.930
16.12.2012;8.052;42.400;48.708
16.12.2012;7.366;42.690;48.443
17.12.2012;6.257;43.342;46.132
17.12.2012;6.955;43.323;46.073
17.12.2012;6.147;43.306;46.069
18.12.2012;9.084;43.282;46.098
18.12.2012;6.655;43.262;46.144
18.12.2012;7.836;41.792;46.080
18.12.2012;8.715;41.425;47.481
18.12.2012;7.180;42.183;46.429
18.12.2012;7.156;42.204;46.511
19.12.2012;9.125;41.347;45.466
19.12.2012;9.022;41.565;46.280
20.12.2012;8.063;42.265;47.800
20.12.2012;8.851;42.319;48.552
20.12.2012;7.700;43.008;47.062
21.12.2012;8.771;42.759;46.737
22.12.2012;6.931;43.137;47.372
24.12.2012;7.081;41.756;47.427
25.12.2012;6.900;42.656;48.454
25.12.2012;7.880;41.917;45.502
25.12.2012;6.910;41.684;48.841
28.12.2012;7.783;43.044;47.942
28.12.2012;7.625;42.088;45.858
29.12.2012;10.442;41.475;46.662
30.12.2012;6.337;42.526;45.791
30.12.2012;7.130;42.438;45.553
31.12.2012;6.611;42.934;46.145
31.12.2012;7.928;42.331;47.924
31.12.2012;6.847;42.298;47.888
31.12.2012;8.590;42.949;48.233
31.12.2012;6.867;43.918;45.680
01.01.2013;7.519;42.625;48.752
01.01.2013;7.453;42.660;48.663
01.01.2013;7.640;42.984;46.101
02.01.2013;8.068;42.497;48.272
02.01.2013;7.603;43.403;46.411
02.01.2013;7.969;43.315;46.492
02.01.2013;6.647;43.367;46.910
02.01.2013;7.273;43.423;46.408
02.01.2013;6.986;43.317;46.160
04.01.2013;9.418;42.709;45.453
05.01.2013;6.658;42.278;47.939
06.01.2013;5.627;42.674;47.024
06.01.2013;6.416;42.278;47.947
07.01.2013;6.998;43.021;46.878
08.01.2013;5.557;43.287;47.016
08.01.2013;6.182;42.460;48.025
09.01.2013;7.724;42.342;48.192
09.01.2013;6.944;42.353;47.791
11.01.2013;6.948;43.066;46.978
13.01.2013;6.351;43.231;46.097
13.01.2013;7.411;42.696;47.337
13.01.2013;6.880;42.776;45.870
13.01.2013;7.728;41.115;48.179
13.01.2013;9.103;42.079;46.230
13.01.2013;7.162;41.759;46.442
14.01.2013;7.824;43.244;47.982
14.01.2013;8.113;42.543;45.397
15.01.2013;7.490;41.754;47.925
15.01.2013;5.620;42.776;46.643
16.01.2013;7.476;42.556;45.455
17.01.2013;6.486;41.228;46.494
18.01.2013;9.028;42.342;48.913
19.01.2013;6.879;42.870;46.982
19.01.2013;8.022;42.523;48.344
22.01.2013;7.618;42.585;48.206
23.01.2013;6.623;41.496;48.307
24.01.2013;7.620;42.627;48.699
24.01.2013;10.264;42.994;45.636
24.01.2013;6.559;42.581;46.624
25.01.2013;7.873;42.379;47.974
25.01.2013;6.969;42.785;46.545
26.01.2013;8.868;43.572;45.565
26.01.2013;7.789;43.257;47.025
27.01.2013;6.101;42.040;47.409
28.01.2013;7.483;42.845;45.468
28.01.2013;6.024;42.924;46.730
28.01.2013;6.997;41.322;46.644
30.01.2013;6.501;41.836;47.255
30.01.2013;5.153;41.892;47.241
01.02.2013;6.172;42.351;45.521
03.02.2013;5.419;43.057;47.198
03.02.2013;6.382;43.148;45.618
03.02.2013;8.684;42.527;47.747
04.02.2013;5.560;42.924;47.011
04.02.2013;7.858;42.911;47.810
05.02.2013;6.711;41.338;48.836
05.02.2013;4.962;43.421;47.228
05.02.2013;6.086;42.806;46.545
05.02.2013;8.733;41.032;46.054
06.02.2013;7.288;43.332;46.202
06.02.2013;8.753;42.473;48.948
06.02.2013;7.987;42.480;48.760
07.02.2013;6.509;42.013;47.883
08.02.2013;5.320;42.850;47.163
08.02.2013;7.423;42.164;45.998
09.02.2013;7.148;41.785;47.729
10.02.2013;8.316;41.469;47.531
10.02.2013;6.094;41.491;47.523
10.02.2013;6.168;43.487;46.459
11.02.2013;7.855;41.026;48.981
12.02.2013;6.404;42.628;48.206
12.02.2013;7.911;43.071;45.689
12.02.2013;5.687;42.748;46.604
14.02.2013;6.783;41.562;46.551
14.02.2013;5.388;42.831;47.095
14.02.2013;6.428;42.937;46.053
15.02.2013;6.528;42.627;48.201
15.02.2013;8.220;41.154;48.633
16.02.2013;7.375;43.199;46.173
16.02.2013;6.665;42.436;45.528
16.02.2013;6.727;42.412;45.565
17.02.2013;8.099;41.479;47.088
18.02.2013;7.860;43.114;48.900
19.02.2013;6.539;43.037;48.701
20.02.2013;9.588;42.588;45.448
20.02.2013;8.886;42.529;45.363
20.02.2013;9.701;42.610;45.276
21.02.2013;7.863;42.559;45.497
21.02.2013;9.095;42.631;45.434
21.02.2013;8.751;42.545;45.502
21.02.2013;6.015;42.555;45.579
21.02.2013;6.585;42.633;45.474
21.02.2013;7.204;42.394;45.186
21.02.2013;6.642;43.037;47.030
21.02.2013;6.596;41.848;47.541
22.02.2013;6.750;42.772;48.408
23.02.2013;7.556;42.639;45.326
23.02.2013;7.265;42.637;45.488
23.02.2013;7.487;42.600;45.519
23.02.2013;7.056;42.593;45.497
24.02.2013;8.988;42.960;45.395
25.02.2013;9.405;42.560;45.363
27.02.2013;7.487;42.465;45.478
28.02.2013;8.608;42.461;48.487
28.02.2013;6.541;43.337;46.203
28.02.2013;6.420;43.321;46.134
01.03.2013;8.082;42.639;48.304
01.03.2013;6.135;42.804;45.730
02.03.2013;6.813;42.065;47.949
02.03.2013;7.780;41.844;47.670
03.03.2013;7.261;42.418;47.837
04.03.2013;8.481;42.576;45.423
04.03.2013;8.388;42.603;45.427
05.03.2013;6.892;42.753;46.629
05.03.2013;7.421;42.610;45.822
05.03.2013;7.323;42.543;45.597
05.03.2013;5.155;42.892;46.901
07.03.2013;6.730;42.452;48.690
07.03.2013;8.831;43.287;46.185
07.03.2013;6.540;42.455;47.918
08.03.2013;6.293;43.311;46.134
09.03.2013;5.584;42.976;46.186
09.03.2013;6.909;41.963;46.957
10.03.2013;6.476;43.411;46.496
10.03.2013;10.204;42.939;46.007
10.03.2013;5.602;42.822;46.325
10.03.2013;7.011;42.892;46.146
10.03.2013;6.278;42.893;46.903
11.03.2013;7.192;42.914;46.998
11.03.2013;7.810;42.008;48.089
11.03.2013;7.491;41.413;46.210
12.03.2013;4.784;42.858;47.130
14.03.2013;8.432;42.493;48.619
14.03.2013;6.221;42.908;46.955
14.03.2013;6.538;42.853;46.259
14.03.2013;8.983;41.138;48.382
16.03.2013;7.659;42.895;46.177
16.03.2013;5.923;42.855;46.340
17.03.2013;8.478;43.366;45.893
17.03.2013;5.289;42.727;46.405
18.03.2013;6.764;42.839;46.394
18.03.2013;7.899;41.785;46.167
18.03.2013;6.133;41.807;46.235
19.03.2013;6.050;42.097;46.365
19.03.2013;7.727;43.401;45.191
19.03.2013;6.369;43.056;46.945
20.03.2013;6.794;41.210;48.818
21.03.2013;6.271;41.895;45.540
21.03.2013;4.336;42.672;46.869
21.03.2013;7.349;41.372;48.983
21.03.2013;6.487;42.904;46.987
21.03.2013;7.326;43.028;48.366
22.03.2013;8.792;43.736;45.280
22.03.2013;8.439;43.103;47.133
23.03.2013;6.594;41.677;46.434
23.03.2013;6.705;42.460;45.430
24.03.2013;6.884;41.885;46.095
24.03.2013;7.785;43.297;45.402
24.03.2013;6.405;42.679;46.349
25.03.2013;8.485;42.471;45.791
25.03.2013;5.789;42.446;46.383
25.03.2013;7.529;42.549;48.963
25.03.2013;6.244;42.827;46.268
26.03.2013;5.888;43.087;45.872
26.03.2013;7.354;42.199;46.334
27.03.2013;6.634;41.843;47.796
27.03.2013;6.946;41.386;48.624
28.03.2013;6.370;41.952;47.360
28.03.2013;7.981;41.877;46.478
28.03.2013;6.405;43.268;48.184
29.03.2013;7.780;42.574;48.834
30.03.2013;6.064;41.994;47.853
30.03.2013;7.749;41.840;47.904
31.03.2013;11.451;42.628;46.770
01.04.2013;6.430;42.951;46.903
01.04.2013;7.845;43.247;45.143
01.04.2013;8.482;42.285;48.192
03.04.2013;6.645;41.944;48.004
03.04.2013;8.109;41.560;47.745
03.04.2013;6.878;42.304;47.915
05.04.2013;4.767;42.860;46.708
06.04.2013;10.467;41.011;46.627
06.04.2013;7.474;42.189;47.951
08.04.2013;6.652;41.904;47.290
09.04.2013;8.759;41.916;46.167
10.04.2013;5.177;42.881;46.939
12.04.2013;7.346;41.797;47.874
12.04.2013;5.449;42.387;46.018
15.04.2013;7.671;43.314;46.039
16.04.2013;12.671;42.355;47.696
17.04.2013;6.389;42.987;46.624
17.04.2013;6.414;42.416;47.753
17.04.2013;6.432;41.776;46.354
18.04.2013;7.333;41.605;48.858
18.04.2013;11.240;41.056;47.238
19.04.2013;6.745;43.112;46.236
20.04.2013;6.139;42.413;48.031
21.04.2013;6.229;43.042;47.050
22.04.2013;7.008;41.991;48.002
22.04.2013;10.471;41.009;46.326
22.04.2013;8.155;41.532;46.647
23.04.2013;8.151;42.511;48.722
23.04.2013;6.319;43.127;47.045
25.04.2013;5.523;42.586;46.510
26.04.2013;6.503;41.568;47.784
27.04.2013;6.472;42.675;48.264
27.04.2013;7.455;41.904;48.062
27.04.2013;8.776;41.065;46.281
28.04.2013;5.338;42.871;47.081
29.04.2013;7.196;43.381;45.495
29.04.2013;11.410;42.568;45.829
29.04.2013;7.491;41.448;46.573
30.04.2013;11.201;41.004;47.926
30.04.2013;7.073;42.833;47.940
30.04.2013;6.076;41.438;48.935
30.04.2013;7.687;42.590;45.429
01.05.2013;7.265;42.749;45.422
01.05.2013;8.094;41.347;48.501
01.05.2013;6.518;43.027;48.069
02.05.2013;6.748;42.511;48.601
02.05.2013;6.347;41.857;48.004
02.05.2013;6.457;42.478;45.483
02.05.2013;7.830;41.835;47.937
03.05.2013;6.700;42.441;48.330
03.05.2013;7.120;41.830;46.683
04.05.2013;7.718;41.628;47.766
04.05.2013;6.762;41.835;47.692
06.05.2013;6.379;41.698;46.336
07.05.2013;8.718;41.828;48.050
08.05.2013;8.278;41.575;47.758
09.05.2013;6.919;43.016;46.941
10.05.2013;7.248;41.293;45.814
10.05.2013;7.017;42.379;46.190
10.05.2013;7.542;42.677;48.320
11.05.2013;8.248;41.805;46.217
11.05.2013;8.224;42.304;47.923
11.05.2013;7.497;42.316;47.874
12.05.2013;7.306;42.324;47.908
12.05.2013;7.692;42.691;45.406
14.05.2013;8.454;42.884;48.319
14.05.2013;7.255;43.051;46.241
16.05.2013;6.757;42.017;46.488
17.05.2013;7.364;41.784;46.107
17.05.2013;6.597;41.863;46.320
17.05.2013;5.868;42.983;47.244
17.05.2013;6.662;41.923;47.896
17.05.2013;9.358;41.822;46.184
17.05.2013;7.182;41.716;46.112
17.05.2013;6.431;41.748;46.093
18.05.2013;7.054;43.712;45.781
18.05.2013;9.798;43.091;45.670
18.05.2013;7.513;43.387;46.374
19.05.2013;7.760;42.297;47.912
19.05.2013;5.304;42.862;46.266
19.05.2013;9.854;42.734;48.510
19.05.2013;7.985;42.759;48.725
19.05.2013;7.324;42.709;48.393
19.05.2013;7.249;41.773;46.133
19.05.2013;6.620;41.932;47.885
20.05.2013;7.459;41.704;46.132
20.05.2013;8.503;42.475;45.672
20.05.2013;6.148;42.952;45.868
21.05.2013;5.546;43.186;46.193
21.05.2013;7.453;43.381;45.882
21.05.2013;6.997;42.496;45.299
21.05.2013;7.233;42.536;45.231
22.05.2013;8.008;41.900;47.906
22.05.2013;7.436;42.091;46.238
22.05.2013;9.192;41.355;45.631
23.05.2013;7.227;42.338;45.725
25.05.2013;6.631;42.503;45.423
25.05.2013;7.362;42.652;46.233
25.05.2013;6.388;42.674;46.005
25.05.2013;8.431;42.740;48.346
25.05.2013;5.772;42.425;46.252
25.05.2013;7.559;41.527;46.699
26.05.2013;7.052;42.142;46.388
27.05.2013;8.681;41.493;45.198
27.05.2013;6.087;42.274;46.188
28.05.2013;7.315;41.964;45.771
28.05.2013;8.369;42.516;48.654
29.05.2013;6.690;42.416;46.290
29.05.2013;8.182;43.538;45.497
30.05.2013;8.327;43.044;45.489
30.05.2013;9.367;43.599;45.684
31.05.2013;5.810;42.792;46.912
31.05.2013;9.329;42.917;45.418
31.05.2013;6.400;43.097;46.692
04.06.2013;9.347;41.945;48.401
04.06.2013;10.206;42.632;45.419
05.06.2013;6.432;42.339;45.884
05.06.2013;6.142;41.852;47.793
05.06.2013;7.032;42.578;45.998
05.06.2013;8.046;42.553;45.250
05.06.2013;6.159;42.359;47.970
05.06.2013;9.723;42.632;45.419
06.06.2013;8.080;42.319;48.401
07.06.2013;6.430;42.463;47.928
07.06.2013;6.523;43.147;46.266
09.06.2013;7.384;41.523;47.455
09.06.2013;6.099;43.022;46.358
10.06.2013;9.299;41.163;47.341
11.06.2013;7.692;43.119;45.294
11.06.2013;7.440;42.804;46.124
11.06.2013;6.998;43.202;46.259
11.06.2013;8.324;43.085;47.237
11.06.2013;7.345;41.465;48.177
12.06.2013;6.603;41.948;48.051
12.06.2013;6.085;41.433;48.240
14.06.2013;5.120;42.890;46.877
14.06.2013;6.533;42.776;46.600
14.06.2013;6.092;41.937;47.660
15.06.2013;8.859;43.187;45.944
16.06.2013;6.551;42.343;48.156
16.06.2013;6.480;41.873;47.908
16.06.2013;7.675;41.851;46.367
16.06.2013;7.273;41.686;47.449
16.06.2013;5.980;42.167;45.515
17.06.2013;9.979;41.104;45.478
17.06.2013;7.825;42.057;45.938
17.06.2013;7.214;42.045;45.983
18.06.2013;8.947;43.356;45.626
18.06.2013;6.703;43.765;45.273
19.06.2013;5.860;43.075;46.131
20.06.2013;7.384;41.388;48.201
20.06.2013;6.703;41.799;46.244
21.06.2013;6.696;41.792;46.249
21.06.2013;6.084;42.909;46.485
22.06.2013;8.619;41.875;46.218
22.06.2013;4.797;42.631;47.060
23.06.2013;7.511;42.376;45.695
23.06.2013;7.312;41.655;48.928
24.06.2013;5.921;43.199;47.029
25.06.2013;7.080;43.011;47.009
26.06.2013;4.543;42.789;46.574
26.06.2013;7.485;41.479;46.509
28.06.2013;7.880;41.133;48.526
28.06.2013;7.120;41.622;47.582
28.06.2013;6.253;41.203;47.494
30.06.2013;7.068;43.135;47.092
30.06.2013;6.256;43.216;46.246
01.07.2013;8.808;41.422;48.247
01.07.2013;7.215;43.312;46.120
01.07.2013;6.969;42.923;47.145
02.07.2013;7.816;43.612;45.143
02.07.2013;7.637;43.731;45.158
03.07.2013;4.435;42.896;46.204
04.07.2013;7.523;42.463;48.428
05.07.2013;5.536;42.923;46.195
05.07.2013;6.017;42.458;45.351
06.07.2013;5.226;43.184;46.175
06.07.2013;5.447;42.885;47.157
07.07.2013;6.544;43.181;46.156
07.07.2013;7.589;42.370;48.516
08.07.2013;6.424;42.127;46.304
08.07.2013;6.534;42.477;46.630
09.07.2013;6.071;43.823;45.423
09.07.2013;7.744;43.093;47.430
10.07.2013;6.297;43.046;47.190
10.07.2013;6.121;43.011;47.166
10.07.2013;7.377;43.221;48.246
13.07.2013;6.352;42.976;47.061
14.07.2013;7.173;41.808;46.310
14.07.2013;8.516;42.553;45.446
14.07.2013;5.325;42.687;46.709
14.07.2013;8.313;41.959;46.157
15.07.2013;8.838;42.221;46.367
16.07.2013;5.137;41.863;47.151
17.07.2013;6.912;42.936;46.338
17.07.2013;7.230;42.016;45.686
20.07.2013;7.707;41.747;47.820
20.07.2013;7.697;42.072;45.459
22.07.2013;5.514;42.910;46.879
22.07.2013;7.575;43.173;46.971
23.07.2013;7.170;42.631;45.310
23.07.2013;6.259;41.829;47.292
24.07.2013;5.639;43.073;46.231
24.07.2013;6.578;43.117;47.213
26.07.2013;6.551;43.252;47.237
27.07.2013;7.040;41.376;48.823
27.07.2013;7.681;42.696;48.483
28.07.2013;6.511;42.418;48.342
29.07.2013;7.116;41.536;47.499
30.07.2013;7.600;42.810;45.518
30.07.2013;6.900;42.227;46.106
31.07.2013;6.027;43.022;46.700
31.07.2013;7.684;41.007;47.909
01.08.2013;6.761;42.763;45.845
01.08.2013;6.771;42.743;46.229
01.08.2013;5.484;42.424;46.723
01.08.2013;9.274;42.327;48.324
02.08.2013;5.851;42.937;46.721
02.08.2013;8.614;42.445;46.111
03.08.2013;8.025;42.492;48.511
03.08.2013;6.875;41.146;48.191
04.08.2013;6.281;43.497;45.843
04.08.2013;7.226;42.609;47.949
04.08.2013;8.073;41.768;45.132
05.08.2013;5.747;42.879;46.837
06.08.2013;5.759;42.886;46.805
06.08.2013;7.498;43.381;45.805
06.08.2013;6.335;42.947;47.085
06.08.2013;6.556;42.906;47.088
06.08.2013;6.826;42.375;47.807
06.08.2013;6.073;42.376;47.843
06.08.2013;6.148;42.380;47.853
07.08.2013;8.470;42.622;45.861
07.08.2013;8.478;42.925;45.565
08.08.2013;6.788;41.361;48.086
11.08.2013;6.485;42.603;45.596
13.08.2013;6.618;42.434;46.619
14.08.2013;9.412;42.394;45.636
14.08.2013;6.621;42.646;48.238
15.08.2013;10.560;43.360;45.218
16.08.2013;7.193;42.458;45.645
17.08.2013;8.273;43.145;45.730
17.08.2013;7.248;42.660;46.371
18.08.2013;5.847;42.692;46.886
18.08.2013;9.192;41.109;48.518
19.08.2013;9.305;41.757;48.644
19.08.2013;5.340;42.497;47.122
21.08.2013;6.854;42.709;47.377
22.08.2013;7.732;42.456;48.500
24.08.2013;6.564;43.231;46.544
24.08.2013;10.593;43.384;45.426
25.08.2013;10.324;41.713;46.392
26.08.2013;8.324;41.691;46.405
26.08.2013;7.109;41.781;46.402
26.08.2013;7.278;42.234;47.987
27.08.2013;8.050;42.140;45.868
27.08.2013;7.201;43.240;46.147
27.08.2013;7.038;43.029;47.026
